well_id,date,year,month,precip_mm,temp_mean_c,groundwater_level_m,sin_month,cos_month,precip_lag1,precip_roll3,precip_roll6,precip_roll12,temp_lag1,temp_roll3,precip_spi_proxy,county,latitude,longitude,total_depth_m,casing_depth_m,overburden_depth_m,bedrock_depth_m,aquifer_type,geo_threat,baseline_gwl_m,pump_intake_depth_m,nearest_station_id,casing_ratio,aq_Carboniferous Sandstone,aq_Fractured Bedrock,aq_Glaciofluvial Sand/Gravel,aq_Mafic Volcanic,aq_Windsor Group Karst,sc_precip_mm,sc_temp_mean_c,sc_sin_month,sc_cos_month,sc_precip_lag1,sc_precip_roll3,sc_precip_roll6,sc_precip_roll12,sc_temp_lag1,sc_temp_roll3,sc_precip_spi_proxy,sc_latitude,sc_longitude,sc_total_depth_m,sc_casing_depth_m,sc_overburden_depth_m,sc_bedrock_depth_m,sc_casing_ratio,sc_baseline_gwl_m,sc_aq_Carboniferous Sandstone,sc_aq_Fractured Bedrock,sc_aq_Glaciofluvial Sand/Gravel,sc_aq_Mafic Volcanic,sc_aq_Windsor Group Karst,sc_groundwater_level_m
NB-OWLS-1045,2017-12-01,2017,12,141.65,-6.6,-7.331,-2.4492935982947064e-16,1.0,118.07,130.91333333333333,110.64500000000002,100.64333333333332,-1.95,-1.3199999999999976,2.0832984497764993,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,2.1158847693157763,-1.137947734183039,-3.2719240355472893e-16,1.414213562373095,1.1213911728335237,2.125404068648619,1.388621687545749,1.169648616239934,-0.6590232437221165,-0.6517921707329746,2.1254040686486193,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.6573274716091589
NB-OWLS-1045,2018-01-01,2018,1,123.89,-10.28,-7.378,0.49999999999999994,0.8660254037844387,141.65,127.87,117.18833333333333,102.02083333333333,-6.6,-6.276666666666664,1.913455802360525,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,1.35722572862801,-1.515062457566183,0.7071067811865474,1.224744871391589,2.134238853758609,1.9593298296832276,1.8677922940074536,1.3455859813023376,-1.1347229367699003,-1.2093874707804289,1.9593298296832282,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.6447631340498028
NB-OWLS-1045,2018-02-01,2018,2,86.53,-9.29,-7.503,0.8660254037844386,0.5000000000000001,123.89,117.35666666666667,116.66833333333334,101.0225,-10.28,-8.723333333333331,1.326726656741703,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.23869216326922724,-1.4136103988299569,1.224744871391589,0.7071067811865477,1.3713815673621073,1.385618822348238,1.8297125107124839,1.2180766265868155,-1.511190650837824,-1.484622810548305,1.3856188223482382,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.6113473426685362
NB-OWLS-1045,2018-03-01,2018,3,119.47,-1.88,-7.462,1.0,6.123233995736766e-17,86.53,109.96333333333332,120.43833333333335,105.49416666666667,-9.29,-7.149999999999998,0.9141187794485677,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,1.1684153142226088,-0.6542571107133546,1.414213562373095,1.5009712284142646e-16,-0.23336776933683928,0.9821657423644051,2.1057909396010173,1.7892078431172767,-1.4099126516728118,-1.3076322378365373,0.9821657423644053,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.6223077222415917
NB-OWLS-1045,2018-04-01,2018,4,72.49,7.19,-7.425,0.8660254037844387,-0.4999999999999998,119.47,92.83,110.34999999999998,103.05416666666667,-1.88,-1.3266666666666638,-0.042059980374115624,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.8384428913805019,0.2752077102336878,1.224744871391589,-0.7071067811865471,1.1815263192836987,0.04720233789330654,1.3670187335610995,1.4775656138960347,-0.6518621730740853,-0.6525421307868379,0.04720233789330683,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.6321987964904466
NB-OWLS-1045,2018-05-01,2018,5,71.89,12.14,-7.519,0.49999999999999994,-0.8660254037844387,72.49,87.94999999999999,102.65333333333335,103.25333333333334,7.19,5.81666666666667,-0.31440350262711403,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.86407326437671,0.782468003914819,0.7071067811865474,-1.224744871391589,-0.8364373808800197,-0.21909852283542725,0.8033891205605521,1.5030036237265942,0.27600798089223716,0.15104006692781907,-0.21909852283542697,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.6070701213717341
NB-OWLS-1045,2018-06-01,2018,6,76.24,17.61,-7.69,1.2246467991473532e-16,-1.0,71.89,73.54,91.75166666666667,101.19833333333334,12.14,12.313333333333338,-1.1185982066569695,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.6782530601542,1.3430162476392202,1.9238123018656702e-16,-1.414213562373095,-0.8622095865015229,-1.0054500398643291,0.005056227828502796,1.2405344511652603,0.7823979767172974,0.8818761394177241,-1.0054500398643291,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5613573187621613
NB-OWLS-1045,2018-07-01,2018,7,89.12,16.83,-7.814,-0.4999999999999997,-0.8660254037844388,76.24,79.08333333333333,85.95666666666666,101.57249999999999,17.61,15.52666666666667,-0.8092353121851562,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.12805438650226122,1.2630843225743147,-0.7071067811865471,-1.2247448713915892,-0.6753610957456233,-0.7029511796239722,-0.4193136648529422,1.2883238503866854,1.341984497356303,1.2433568853798938,-0.702951179623972,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5282088537119449
NB-OWLS-1045,2018-08-01,2018,8,97.49,16.01,-7.82,-0.8660254037844385,-0.5000000000000004,89.12,87.61666666666667,87.78333333333332,102.22583333333334,16.83,16.81666666666667,-0.3330062022345582,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,0.22948931679484427,1.179053324429158,-1.2247448713915887,-0.7071067811865481,-0.12211774840401601,-0.237288472338755,-0.2855462209706125,1.3717690374459273,1.2621897101353845,1.3884741558024658,-0.23728847233875472,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5266048957256441
NB-OWLS-1045,2018-09-01,2018,9,93.05,12.15,-8.032,-1.0,-1.8369701987210297e-16,97.49,93.21999999999998,83.38,101.90916666666668,16.01,14.99666666666667,-0.020294821833405488,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,0.03982455662290288,0.7834927721848818,-1.414213562373095,-1.9628529965277086e-16,0.23740452001595636,0.06848457881220046,-0.6080038731030182,1.3313236661672145,1.1783028825441626,1.1837350610977515,0.06848457881220076,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.46993171354301605
NB-OWLS-1045,2018-10-01,2018,10,145.11,5.36,-7.869,-0.8660254037844386,0.5000000000000001,93.05,111.88333333333333,95.48333333333333,102.91666666666667,12.15,11.173333333333337,1.021270329187452,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,2.2636865869272444,0.08767511681217868,-1.224744871391589,0.7071067811865477,0.04669019841683111,1.0869398515035789,0.2783274932049065,1.4600038079460669,0.7834209868098733,0.7536329702070789,1.086939851503579,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5135059055041877
NB-OWLS-1045,2018-11-01,2018,11,96.39,0.12,-7.932,-0.5000000000000004,0.8660254037844384,145.11,111.51666666666667,99.56666666666666,101.11,5.36,5.87666666666667,1.0008073596192628,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,0.1825002996351293,-0.4493034567007763,-0.7071067811865481,1.2247448713915885,2.2828585728426125,1.0669309070499178,0.577351432540408,1.2292523212822501,0.08879713395085123,0.15778970741258982,1.066930907049918,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.4966643466480292
NB-OWLS-1045,2018-12-01,2018,12,83.7,-5.28,-7.893,-2.4492935982947064e-16,1.0,96.39,108.40000000000002,100.81,96.28083333333335,0.12,0.06666666666667027,0.8268721182896512,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.3595820892346763,-1.0026783225347378,-3.2719240355472893e-16,1.414213562373095,0.19015547637653366,0.8968548791937948,0.6684011708033817,0.6124604092818771,-0.4472601545589095,-0.4958004795293826,0.896854879193795,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5070900735589845
NB-OWLS-1045,2019-01-01,2019,1,105.43,-9.85,-7.954,0.49999999999999994,0.8660254037844387,83.7,95.17333333333333,103.52833333333335,94.7425,-5.28,-5.003333333333329,0.08871699786622422,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,0.5686645861113347,-1.4709974219534787,0.7071067811865474,1.224744871391589,-0.3549266725182637,0.17507768290170783,0.8674656789895883,0.41598105301739075,-0.9996856045498842,-1.066145100492515,0.17507768290170816,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.4907831673649265
NB-OWLS-1045,2019-02-01,2019,2,53.93,-7.01,-7.972,0.8660254037844386,0.5000000000000001,105.43,81.02000000000001,96.26833333333333,92.02583333333332,-9.85,-7.3799999999999955,-0.7011536274658987,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-1.6312757627298786,-1.1799632332556178,1.224744871391589,0.7071067811865477,0.5784567077405188,-0.5972675730096313,0.33581331990981295,0.06900234152106033,-1.467201216857061,-1.333505859694825,-0.5972675730096311,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.4859712934060239
NB-OWLS-1045,2019-03-01,2019,3,90.65,-1.41,-7.913,1.0,6.123233995736766e-17,53.93,83.33666666666667,95.86833333333334,89.62416666666667,-7.01,-6.089999999999995,-0.5718648651941547,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.06269693536193,-0.6060930020203987,1.414213562373095,1.5009712284142646e-16,-1.6336576081051921,-0.47084742396149654,0.30652117891368275,-0.23774386907170475,-1.1766663505655113,-1.1883885892722528,-0.4708474239614962,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5017435469379817
NB-OWLS-1045,2019-04-01,2019,4,61.54,6.02,-7.867,0.8660254037844387,-0.4999999999999998,90.65,68.70666666666666,81.94000000000001,88.71166666666666,-1.41,-0.7999999999999966,-1.3883373509649255,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-1.3061971985613035,0.15530982263632942,1.224744871391589,-0.7071067811865471,-0.05639862406918223,-1.269204307662597,-0.7134555806890878,-0.35429039946694496,-0.603780698723019,-0.5932952865316274,-1.269204307662597,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5140405581662879
NB-OWLS-1045,2019-05-01,2019,5,103.53,11.33,-7.735,0.49999999999999994,-0.8660254037844387,61.54,85.24,83.13,91.34833333333334,6.02,5.313333333333337,-0.4656434504356432,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,0.48750173829000815,0.6994617740397246,0.7071067811865474,-1.224744871391589,-1.3067801334724571,-0.36698281229748986,-0.6263114612255999,-0.017529465977868166,0.15631580006085918,0.09441808286113072,-0.3669828122974895,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5493276338649054
NB-OWLS-1045,2019-06-01,2019,6,85.41,18.09,-7.742,1.2246467991473532e-16,-1.0,103.53,83.49333333333333,83.415,92.1125,11.33,11.813333333333338,-0.5631215963786563,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.28653552619548295,1.392205124602239,1.9238123018656702e-16,-1.414213562373095,0.49684472327242446,-0.46229814769493277,-0.6054408107658559,0.08007160102891948,0.6995341592186511,0.8256291353779674,-0.46229814769493255,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5474563495475545
NB-OWLS-1045,2019-07-01,2019,7,74.25,19.47,-7.918,-0.4999999999999997,-0.8660254037844388,85.41,87.73,78.21833333333333,90.87333333333333,18.09,16.29666666666667,-0.326681284368027,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.7632604639249573,1.533623145870918,-0.7071067811865471,-1.2247448713915892,-0.2814758864969792,-0.2311038895076234,-0.9859945425405889,-0.07819752289593894,1.3910889817999454,1.329977271601119,-0.23110388950762312,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5004069152827312
NB-OWLS-1045,2019-08-01,2019,8,91.95,17.86,-8.056,-0.8660254037844385,-0.5000000000000004,74.25,83.87,84.55499999999999,90.41166666666668,19.47,18.47333333333334,-0.5421005458222424,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.007164460536812109,1.3686354543907926,-1.2247448713915887,-0.7071067811865481,-0.7608389110569428,-0.4417435047561706,-0.5219582089268842,-0.13716261681279865,1.5322643745754165,1.5748392291875266,-0.44174350475617025,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.4635158815978131
NB-OWLS-1045,2019-09-01,2019,9,116.29,13.14,-7.97,-1.0,-1.8369701987210297e-16,91.95,94.16333333333334,88.82833333333333,92.34833333333334,17.86,16.823333333333338,0.03235081805566574,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,1.032574337342705,0.8849448309211081,-1.414213562373095,-1.9628529965277086e-16,-0.0005588452225915966,0.11996213590662215,-0.20902050261821967,0.11019275911280485,1.3675597496707002,1.3892241158563294,0.11996213590662246,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.48650594606812436
NB-OWLS-1045,2019-10-01,2019,10,103.32,3.09,-7.803,-0.8660254037844386,0.5000000000000001,116.29,103.85333333333334,95.79166666666667,88.86583333333334,13.14,11.363333333333337,0.5731312956440978,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,0.4785311077413349,-0.14494728049209768,-1.224744871391589,0.7071067811865477,1.044933629489731,0.6487439679683895,0.3009068518894243,-0.3345998897654641,0.8846989859748853,0.7750068317421863,0.6487439679683898,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5311494433534965
NB-OWLS-1045,2019-11-01,2019,11,97.97,0.04,-7.819,-0.5000000000000004,0.8660254037844384,103.32,105.86000000000001,94.86500000000001,88.9975,3.09,5.4233333333333364,0.6851195472809184,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,0.24999361519181107,-0.45750160286127944,-0.7071067811865481,1.2247448713915885,0.4878244513048979,0.7582474639784291,0.23304672524838824,-0.3177831301285263,-0.1434261570638734,0.10679242374987713,0.7582474639784295,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5268722220566944
NB-OWLS-1045,2019-12-01,2019,12,116.61,-6.67,-7.615,-2.4492935982947064e-16,1.0,97.97,105.96666666666665,100.065,91.74000000000001,0.04,-1.1799999999999964,0.6910724111552995,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,1.0462438696073493,-1.1451211120734794,-3.2719240355472893e-16,1.414213562373095,0.2580222845131593,0.764068247819493,0.6138445581980877,0.03249507218264531,-0.45544423529951655,-0.6360430096018425,0.7640682478194933,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5814067935909213
NB-OWLS-1045,2020-01-01,2020,1,111.22,-11.27,-7.662,0.49999999999999994,0.8660254037844387,116.61,108.60000000000001,106.22666666666667,92.22249999999998,-6.67,-5.966666666666662,0.8380337380541177,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,0.8159976855247445,-1.6165145163024093,0.7071067811865474,1.224744871391589,1.058678805821199,0.9077688488957915,1.0650655801259865,0.09412104578889162,-1.1418840074179315,-1.1745143282757795,0.9077688488957918,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5688424560315651
NB-OWLS-1045,2020-02-01,2020,2,118.62,-7.42,-7.732,0.8660254037844386,0.5000000000000001,111.22,115.48333333333333,110.67166666666667,97.61333333333334,-11.27,-8.453333333333328,1.2221794849478609,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,1.1321056191446472,-1.2219787323281963,1.224744871391589,0.7071067811865477,0.8271584919880266,1.2833913061395301,1.3905744969454894,0.7826502742151983,-1.6124686500028358,-1.4542494283668361,1.2833913061395303,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5501296128580558
NB-OWLS-1045,2020-03-01,2020,3,89.13,-2.45,-7.776,1.0,6.123233995736766e-17,118.62,106.32333333333332,106.145,97.48666666666666,-7.42,-7.046666666666663,0.710977299735266,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.1276272136189915,-0.7126689021069393,1.414213562373095,1.5009712284142646e-16,1.1450156946532357,0.7835314937880549,1.0590851013392757,0.7664721257037115,-1.2186097643611224,-1.296007857001654,0.7835314937880553,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5383672542918501
NB-OWLS-1045,2020-04-01,2020,4,84.52,3.94,-7.759,0.8660254037844387,-0.4999999999999998,89.13,97.42333333333333,103.01166666666666,99.40166666666669,-2.45,-1.976666666666663,0.2142852202164794,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-0.3245539128065253,-0.05784197753675191,1.224744871391589,-0.7071067811865471,-0.12168821164365802,0.2978598420491771,0.8296299968695839,1.011060186752353,-0.7101737483509105,-0.7256632360385215,0.2978598420491774,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5429118019197021
NB-OWLS-1045,2020-05-01,2020,5,51.7,12.93,-7.748,0.49999999999999994,-0.8660254037844387,84.52,75.11666666666667,95.30000000000001,95.0825,3.94,4.80666666666667,-1.0306074375137535,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-1.7265353156991194,0.8634246972497872,0.7071067811865474,-1.224744871391589,-0.319704658168876,-0.919411578713584,0.26490192858168066,0.45940660954821816,-0.05647029919492365,0.03742111876751062,-0.9194115787135838,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.5458523915612536
NB-OWLS-1045,2020-06-01,2020,6,46.95,17.89,-7.94,1.2246467991473532e-16,-1.0,51.7,61.05666666666667,83.69,91.8775,12.93,11.586666666666671,-1.8152693069557926,York,46.34752,-66.32456,109.9,34.8,25.4,27.8,Fractured Bedrock,,-7.72,-99.67,ECCC_FREDERICTON,0.31665147255218623,0.0,1.0,0.0,0.0,0.0,-1.9294424352524353,1.3717097592009813,1.9238123018656702e-16,-1.414213562373095,-1.729444305665113,-1.6866636487639919,-0.5853024638310166,0.05005687813261139,0.8632157740307917,0.8001304935466111,-1.6866636487639919,-0.042053880760590474,-0.08923475465626948,0.6141084326062964,1.7515254879415654,1.3931270319039992,1.4629140463831927,0.5355749982380199,0.6117625686026891,-0.816496580927726,1.577457477405732,-0.3575185993374057,-0.3808387689547,-0.2813124431081605,0.4945257359996282
